start_pop
325609.4021
218074.6705
146054.0193
97818.68069
65513.39249
43877.14663
29386.41891
19681.35312
13181.45166
8828.187115
5912.617951
3959.935441
6875.159225
994.7286185
143.9230356
20.8237323
3.449667212
0.071219699
0.001701637
1.90E-05
2.10E-07
3.43E-09
1.12E-10
3.71E-12
6.07E-14
4.87E-16
158987.2857
264245.5416
333763.4708
379557.7527
409604.1682
429166.8657
441706.3712
449494.3552
454027.0585
456301.4119
456997.0062
456592.7687
5068678.527
4672712.957
4296273.237
3942576.744
11194751.65
4914955.468
2184690.515
503541.9649
152420.0414
52961.3424
39469.87851
92991.64049
91631.17391
23276.41663
158.136134
299.4176669
401.2804402
470.4554549
516.4152709
546.5674691
566.0539876
578.3185052
585.6478884
589.5699068
591.1238098
591.0365737
9929.043366
9293.241229
8678.046606
8121.793183
57713.00863
15573.86399
12197.75798
2379.233399
314.2752599
59.2689131
37.65171002
85.18785701
22.16913452
0.115059736
158.136134
299.4176669
401.2804402
470.4554549
516.4152709
546.5674691
566.0539876
578.3185052
585.6478884
589.5699068
591.1238098
591.0365737
9929.043366
9293.241229
8678.046606
8121.793183
57713.00863
15573.86399
12197.75798
2379.233399
314.2752599
59.2689131
37.65171002
85.18785701
22.16913452
0.115059736
903.4402563
2391.626426
4054.734216
5628.828715
6996.864131
8137.641256
9078.278306
9862.502086
10533.1067
11124.00886
11658.00924
12147.67474
229140.4693
243368.3202
238049.4937
226704.3431
1593155.379
487272.6502
354739.7318
73535.64384
10327.0916
1905.952705
1092.708975
2368.183864
684.3116148
18.38339252
111.2332867
373.1629265
764.1528396
1246.686531
1798.198211
2421.572566
3141.819737
3995.795257
5019.706357
6237.711505
7654.170008
9251.2349
458367.6562
831000.9602
1197419.561
1544996.806
28739322.67
29395361.27
56646048.48
50111869.4
31483351.64
14979891.95
13856423.83
21172840.47
10479217.22
1678375.374
0.040988687
0.141478675
0.295404488
0.488964313
0.713557787
0.970647187
1.27073
1.629215612
2.061237124
2.576848456
3.177732229
3.856164125
295.5017213
541.6381175
793.9172423
1045.683599
48739.63035
30493.17588
103896.6058
77566.226
21263.35956
5507.499084
4358.477672
6401.542058
837.2830859
2.550615704
0.040988687
0.141478675
0.295404488
0.488964313
0.713557787
0.970647187
1.27073
1.629215612
2.061237124
2.576848456
3.177732229
3.856164125
295.5017213
541.6381175
793.9172423
1045.683599
48739.63035
30493.17588
103896.6058
77566.226
21263.35956
5507.499084
4358.477672
6401.542058
837.2830859
2.550615704
0.432293848
1.745640383
4.174921374
7.825363324
12.86192355
19.64069432
28.72635418
40.804379
56.52586577
76.33667944
100.3457447
128.275754
13413.25427
27558.90154
42823.53435
58453.62666
2930190.786
1958636.828
6451720.438
4914345.424
1417297.568
375723.6357
280864.7408
402953.1647
65187.3881
1541.862308
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
