0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
