age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.257128096,0.400325127,0.605535593,0.173985535,0.333209242,0.579812035,0.111111111,0.111111111,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.257128096,0.400325127,0.605535593,0.173985535,0.333209242,0.579812035,0.111111111,0.111111111,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.181171048,0.422825036,0.64251048,0.140956147,0.394478415,0.636476943,0.090909091,0.090909091,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968046716,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.008749573,-1.775040492,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.179400755,0.492610837,1,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,2.342779691
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.208466514,0.331514192,0.607057933,0.090320605,0.231734631,0.548406595,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.638516744,0.0004475,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
14,RV1I0,,,,,,,,,,,,,,,,,,0.638516744,0.0000373,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
16,UV1IR,,,,,,,,,,,,,,,,,,0.638516744,0.0000373,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.282964164,0.491892588,0.674704958,0.215059159,0.443773603,0.643898741,0.25,0.25,0.333333333,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.246624685,0.439148752,0.6423686,0.302513656,0.48075537,0.658997084,0.111111111,0.111111111,0.111111111,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.959481768,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.015685111,-1.686196256,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.145516095,0.492610837,1,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,2.454441087
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.263898346,0.428519898,0.64440984,0.194213118,0.374419053,0.632513885,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.438984634,0.0004475,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
14,RV1I0,,,,,,,,,,,,,,,,,,0.438984634,0.0000373,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
16,UV1IR,,,,,,,,,,,,,,,,,,0.438984634,0.0000373,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.245170365,0.368437844,0.589222333,0.346922203,0.453573095,0.63025882,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.186048723,0.402865132,0.641363183,0.112962731,0.349247434,0.609160607,0.2,0.2,0.166666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.012863378,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.00992389,-1.590113671,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.115782446,0.492610837,1,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,2.341432622
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.307377292,0.509242261,0.647639076,0.31901609,0.51748893,0.653560131,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.453695849,0.0004475,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
14,RV1I0,,,,,,,,,,,,,,,,,,0.453695849,0.0000373,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
16,UV1IR,,,,,,,,,,,,,,,,,,0.453695849,0.0000373,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.259933245,0.407805525,0.613249754,0.166131365,0.332746141,0.582900762,0.111111111,0.111111111,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.11575283,0.348895169,0.608938548,0.276682337,0.467393688,0.658105038,0.076923077,0.076923077,0.076923077,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.020427827,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.0168473,-1.002955725,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.21028319,0.492610837,1,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,2.467057912
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.208057486,0.330798393,0.606342134,0.174540638,0.302476226,0.589681618,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
